"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez"
"105376744",5.53953188448837,0.379175666942005,0.308123180493661,1.23059766660369,0.218473378395851,0.39449747405777,"105376744"
"9249",770.769587443176,0.700391817415374,0.178935823534027,3.91420680097737,9.07018758059563e-05,0.0014048788967777,"9249"
"126755",48.1288976298407,-0.012915875861993,0.233236351017743,-0.0553767704117891,0.955838301959964,0.975660446718353,"126755"
"10630",288.018357931365,0.0892380656611918,0.206236884619431,0.432696924344367,0.665234964537955,0.796725366613051,"10630"
"7799",4001.28708076822,-0.12464811922788,0.0790325698086178,-1.57717406291764,0.114755479279725,0.255530794109515,"7799"
"23254",2538.22201890919,-0.432413304793315,0.113495131205216,-3.80997228869183,0.000138982368943797,0.00194330239533986,"23254"
"105376762",4.28715894487368,-3.55332420577045,0.747397333337773,-4.75426396011047,1.99170681407093e-06,7.6671968971968e-05,"105376762"
"105376759",53.0879549885403,0.68863639341094,0.241153787464336,2.8555902051208,0.00429569182983776,0.0243876611099897,"105376759"
"107985469",4.13186301534605,0.158874426596776,0.3731807538924,0.425730493707575,0.670304239407346,0.79980333522023,"107985469"
"200197",504.288820761113,-0.374713678315712,0.189441656951508,-1.97798986952288,0.0479298495087244,0.139725288279644,"200197"
"55092",170.140101665306,0.220364081363558,0.172159914301293,1.27999646292751,0.200546379881916,0.372441079853779,"55092"
"114827",59.9254926867506,-0.62797711858793,0.228998209268176,-2.74227960382221,0.00610143801595327,0.0312432932504039,"114827"
"101927417",7.16408709030448,-0.0817655404045471,0.287073639926459,-0.284824271658984,0.775778775990115,0.869871450477501,"101927417"
"101927441",19.0185093465873,-1.03811180116671,0.240434729919189,-4.31764496549906,1.57702830322084e-05,0.00038687557606259,"101927441"
"79180",4830.84581565414,-0.363408688401911,0.144994719669354,-2.50635808828507,0.0121982012891142,0.0518223273224535,"79180"
"11330",9.55070191485768,-0.169773708789797,0.285348857281931,-0.594968945756306,0.551864229174441,0.712616863697045,"11330"
"63036",8.60679330410361,-0.242932280606039,0.296649368521725,-0.818920605887781,0.412831712583318,0.596053822438211,"63036"
"105376767",6.39928468919426,-0.506092378024091,0.287389675493796,-1.76099707532819,0.0782388980145743,0.196605024749157,"105376767"
"51032",22.1964668039263,-0.407064799540372,0.178832387017555,-2.27623645990036,0.0228318608089301,0.0822388114852835,"51032"
"842",579.891810955501,-0.147045385724181,0.0832929497279705,-1.76540014736448,0.0774965386492942,0.195318611354281,"842"
"23341",1082.3193406978,-0.133125611061531,0.0622789659897674,-2.1375693855194,0.0325517086762184,0.106221028177027,"23341"
"79814",123.727999413361,-0.330139644020586,0.168767948195961,-1.95617501752911,0.0504445404098481,0.144789496475301,"79814"
"84301",1072.80336917816,-0.0486373321288513,0.0699156386842887,-0.695657410046387,0.486643403629182,0.659363989891352,"84301"
"6248",83.9572723637797,-0.14312037857692,0.13504257095755,-1.05981674935609,0.28922797533804,0.474536968481134,"6248"
"23207",8883.10731765293,-0.065720901056689,0.134145472669512,-0.489922617206788,0.624188657851888,0.76566602119154,"23207"
"284723",213.318862776584,-0.324100612276474,0.183321212937688,-1.76793840212392,0.0770712019559705,0.194665764003258,"284723"
"110806303",12.6709817430108,-0.104607641925922,0.204110966506099,-0.512503780255218,0.608298475305723,0.754492190234781,"110806303"
"54751",137.391662409081,0.361609939997925,0.326665232432355,1.10697406425952,0.268305141853376,0.451742879224291,"54751"
"440567",295.117455857075,-0.70267472070912,0.140922899629679,-4.98623518644329,6.15671936346765e-07,3.16607361241419e-05,"440567"
"729614",332.760222719113,0.151426428339999,0.131230121396844,1.15389993340081,0.248541196499087,0.429197387423523,"729614"
"23013",2618.37122403025,-0.0257918243706147,0.158680828243742,-0.162539007743249,0.870881412926097,0.928636890797618,"23013"
"7709",1423.37686332742,0.105377013878557,0.111335868110477,0.946478575745174,0.343904544616308,0.529337358247556,"7709"
"149563",273.775909689109,0.827953404576608,0.185132293291186,4.4722257249542,7.74096526557384e-06,0.000223596553693385,"149563"
"27129",84.9029178261992,-0.0934993689979855,0.278113112606946,-0.336191875749947,0.736726178945383,0.845457161241083,"27129"
"1187",10.698572766797,0.0584395355267747,0.254864576494223,0.229296422165202,0.818638534110815,0.89676742136529,"1187"
"1188",9.36937469117267,0.658648636808939,0.273599255851744,2.40734805640642,0.0160688472490585,0.0635744944840023,"1188"
"348487",330.250532575687,-0.190316603391313,0.196844624637389,-0.966836680157757,0.333625684626112,0.519600389900175,"348487"
"1969",130.157431985707,0.901773265258622,0.218629730368545,4.12465982434547,3.71283099543478e-05,0.000727211941822966,"1969"
"101927479",4.10115174344726,0.272559794060061,0.413318988459748,0.659441742746365,0.509612144422335,0.678186136215982,"101927479"
"128272",47.935229308149,0.592818822029132,0.187829348727261,3.15615651146158,0.00159863054147882,0.0119440539027632,"128272"
"101927546",25.2730814489034,0.0267487819573594,0.193483091305556,0.138248679907211,0.890043883431478,0.939144907811337,"101927546"
"79363",139.882774609779,-0.367190605148798,0.169786895000163,-2.16265575236796,0.0305676667133611,0.101538353443396,"79363"
"54455",1119.87895191699,0.023727544839619,0.0634089674310966,0.374198568450158,0.708256588973006,0.826473069714951,"54455"
"26099",858.42649448974,0.173782716512321,0.123617853156532,1.40580597441914,0.1597817474985,0.319726406352675,"26099"
"374955",574.939707230249,0.204248573027697,0.121341164930726,1.68325871227874,0.0923250193725421,0.219644348866981,"374955"
"55707",767.383880316514,0.189616736203662,0.12791622957274,1.48235088570865,0.138246955109182,0.29049823931773,"55707"
"107984921",180.874527348046,-0.500448614251007,0.16839494572539,-2.97187431662654,0.00295987823158295,0.0185704595087313,"107984921"
"114819",554.136759088414,-0.141982491710481,0.134130004987135,-1.05854384873913,0.289807571001347,0.475168868348356,"114819"
"26871",7.68659802195844,-0.883008251173975,0.504945923505929,-1.74871844700338,0.0803396997404093,0.199982800943696,"26871"
"100132147",5.62518024907117,-1.32379386952465,0.436256730414074,-3.03443769971909,0.00240984522084739,0.0160011899982846,"100132147"
"55672",757.324951350027,-0.036811292130723,0.150810714790621,-0.244089368463178,0.807161606302489,0.889761992442105,"55672"
"105376794",983.615599655871,-0.163568393582284,0.152081286015539,-1.07553268299934,0.282136307740974,0.46755157962522,"105376794"
"84809",621.682702291202,0.0406102225889713,0.134076975553081,0.302887370642499,0.761975696320111,0.859890028061915,"84809"
"11209",147.837227028276,-0.224688828792538,0.146604316520418,-1.53262082676293,0.12536930691271,0.271994963214591,"11209"
"107985736",14.3107562601824,0.458808404139601,0.284851399734747,1.61069387254843,0.107246461896941,0.243936826120912,"107985736"
"26869",6.67047611948477,-0.983107700935788,0.527464549751048,-1.8638365391566,0.062344662796669,0.167918363449304,"26869"
"284729",6.14443651685412,-0.751019025233277,0.328597932392401,-2.28552571760079,0.0222820202123794,0.0807118205628697,"284729"
"11223",86.998159912596,0.217379501186843,0.163089407679527,1.33288546619776,0.182569392764197,0.350412918211659,"11223"
"112267871",9.13013971541199,-0.926348702031962,0.416764463986482,-2.22271518346634,0.0262350114132476,0.0909053870241105,"112267871"
"105376805",116.803435960515,0.43099163986409,0.172699819137848,2.49561141416179,0.0125740261251751,0.0529431545363015,"105376805"
"9696",1413.06680025144,-0.10414844950602,0.13690597077875,-0.76072978346819,0.446818481582597,0.625077974832498,"9696"
"4237",10.31940209491,2.18814137636823,0.426687960044872,5.12820042107144,2.92524931935861e-07,1.76672121668683e-05,"4237"
"23400",5368.89982200166,-0.459245610899131,0.115135105885896,-3.98875397182737,6.64212654549675e-05,0.00110905068157979,"23400"
"6390",1858.6476609197,0.0377768181543622,0.0656085089709096,0.575791444538272,0.564756157036366,0.722235772546568,"6390"
"11240",4712.50541282263,-0.583688962937746,0.216947773627278,-2.69045841392472,0.00713539276434224,0.0349273986414933,"11240"
"23569",54.1906274464369,-0.293541363645165,0.349230941264373,-0.840536530304025,0.400607628413951,0.585181900283814,"23569"
"55920",1563.43262068836,0.111897176465049,0.0835504150742036,1.33927732574004,0.180480407413874,0.34757042421188,"55920"
"55160",1517.5892287643,-0.18576769603903,0.169278139057893,-1.09741102467755,0.272461756216256,0.456535952934683,"55160"
"101927876",7.65976435159221,-0.75061294378061,0.428891201566897,-1.75012436962648,0.0800968555070988,0.199635279931567,"101927876"
"84966",2090.08693447587,-0.190914576262415,0.140949218087536,-1.35449191455499,0.175579491213485,0.341066410542771,"84966"
"127707",21.1826598754606,3.77213770408278,0.712275286650791,5.29589861501421,1.1843253777468e-07,8.07814291802325e-06,"127707"
"5081",136.652710035227,-0.640233693207084,0.235835908137117,-2.71474220471484,0.00663273795080781,0.0331027753687809,"5081"
"8659",2361.19103942908,-0.117378102299447,0.205222098569012,-0.57195644678575,0.567351481213041,0.724094847336332,"8659"
"126917",935.599389809862,-0.0806571345399007,0.117758386086076,-0.684937499745828,0.493383361274278,0.664576492053428,"126917"
"23352",5635.06994313927,-0.134439969289316,0.102064877635099,-1.31720110193013,0.187771224657706,0.35702386086874,"23352"
"101927895",36.8640082221952,-0.0233276902826873,0.158635622914464,-0.147052029387281,0.883090953150325,0.935565898836251,"101927895"
"23065",1858.64714637214,-0.174407201856321,0.0673783161295948,-2.58847670697006,0.00964014666033605,0.0433128212498118,"23065"
"51154",1211.8056012342,-0.191159695069693,0.0975179648369025,-1.9602510715785,0.0499664517957974,0.143870838888661,"51154"
"246181",85.0105675643765,0.15800724189456,0.141671669824079,1.11530584830945,0.264719380119001,0.447774493159963,"246181"
"22977",88.9622977612338,-0.374703919631107,0.134429877680311,-2.78735595164488,0.00531400736089853,0.0283779306839554,"22977"
"100506730",365.043059534229,-0.0221952237711919,0.0766815680527508,-0.289446660192491,0.772239592625116,0.867529885577349,"100506730"
"8574",793.43643516591,-0.0763432653361012,0.0940623191954303,-0.81162431448756,0.41700723509539,0.599167929088618,"8574"
"54896",576.193191036566,-0.0771509367905343,0.112145751208444,-0.68795238302996,0.4914827677169,0.663018688730854,"54896"
"832",4551.45268177915,-0.00107322834245003,0.0587433151681437,-0.018269795284418,0.985423623315046,0.992408148341001,"832"
"105376819",4.41057353232643,0.0982014346091126,0.326959774577669,0.300347144342018,0.763912376170652,0.861442798359978,"105376819"
"440574",2177.52904342188,0.0617990318305476,0.104394884681391,0.59197375445316,0.553868163452317,0.714105515616762,"440574"
"100532736",2693.41253936719,-0.0896359789199354,0.121374301041175,-0.738508713549893,0.460205374124983,0.637182228802208,"100532736"
"644068",33.5564380574444,0.532244642221754,0.227794070562234,2.33651666572394,0.0194643300462504,0.0730000094421575,"644068"
"4681",2347.09834576142,-0.111771911171986,0.13479865027421,-0.829176782887794,0.407004380519983,0.590867864254766,"4681"
"3362",151.030000363216,-0.667260761706804,0.19766412346284,-3.37573025401469,0.000736200605590566,0.00672256437041843,"3362"
"255104",111.78647493651,0.147354675443015,0.158261338444225,0.931084476420916,0.351809867961728,0.537439857246087,"255104"
"23252",1034.71884766923,-0.352824843187556,0.0987447976813021,-3.57309804133981,0.000352782601049021,0.00389042131735575,"23252"
"5320",2.69840380693546,2.57548726189827,0.759747284117007,3.38992625013665,0.000699114288592458,0.00646779387575883,"5320"
"5322",144.831255667218,-0.538133817948711,0.19442366288838,-2.76784116683193,0.00564289493443499,0.0295815739781076,"5322"
"391013",5.07301610382254,-0.462560480216267,0.324166912998395,-1.42692070556429,0.153602751885995,0.311475766714209,"391013"
"127733",439.57069682519,0.0244807766956376,0.181238590988188,0.135074856641503,0.892552689461446,0.940455790750588,"127733"
"101928017",36.8448030497759,-0.0234063414119368,0.164701909324668,-0.14211335805341,0.886990467068245,0.937289702900788,"101928017"
"105376825",94.9874634202041,0.183934582804853,0.179591858455241,1.02418107584033,0.305749755454196,0.491378538007166,"105376825"
"127731",32.1111743491462,0.224722977626522,0.248359901899997,0.904827936826163,0.365556548969206,0.552017786596146,"127731"
"339505",88.8609845552361,0.0876581170428785,0.153072899464021,0.572656017817719,0.566877622711297,0.723828312496306,"339505"
"55450",29142.5600943853,0.157715285448277,0.139832289911259,1.12788888423673,0.259366848894581,0.441852970592397,"55450"
"79594",779.799977574807,-0.0938852956085655,0.0687407368735921,-1.36578832114081,0.172005413107338,0.336227837740873,"79594"
"163933",473.265504859311,0.0338854391894275,0.145257062354683,0.233279116623517,0.815544673822412,0.894831211321195,"163933"
"978",51.2250868481886,0.905781183481587,0.267030963477265,3.39204552043907,0.000693729139017701,0.00642280827351943,"978"
"65018",6465.13079546173,-0.177277615252366,0.0941650452609797,-1.88262656021711,0.0597509943269778,0.162975942249383,"65018"
"102464833",151.427501820807,-0.677620662944172,0.193265034908833,-3.5061730812499,0.00045459950269878,0.00470703891147376,"102464833"
"100861548",4693.70792890935,-0.0677912240336081,0.0965553101498273,-0.702097315294361,0.482618476499469,0.655745204062653,"100861548"
"1650",1839.46716035157,-0.0281763186680877,0.0580334521970705,-0.485518569055763,0.627308543953414,0.768057030328721,"1650"
"57576",850.235166417768,-0.327705830328632,0.191227474071123,-1.71369638134084,0.0865845018493862,0.210143526852267,"57576"
"400745",2006.94879965664,-0.368661969334636,0.188737421059183,-1.95330617142974,0.0507833266643571,0.145354559005189,"400745"
"112268222",2186.57837500726,0.403918069851155,0.07903310224505,5.11074547724025,3.20890059472669e-07,1.90526535069992e-05,"112268222"
"50809",4972.01005546994,0.334426380726203,0.10238653072894,3.26631226143963,0.00108958028422155,0.0089925092772743,"50809"
"8672",5267.75612232739,-0.0268014893920339,0.0913225815328402,-0.293481512920175,0.769154128252156,0.865368803852355,"8672"
"105376830",4.1710988377603,-0.444032012725913,0.330634299288408,-1.34297020509233,0.179281621759054,0.346099813150349,"105376830"
"1889",1973.73781217387,0.154243025938766,0.142664170978096,1.08116161809434,0.279625227966361,0.464713178039147,"1889"
"84224",261.479324188021,-0.253129372480747,0.173248297252204,-1.46107855889779,0.143993883593016,0.297862604168706,"84224"
"249",710.782767209531,0.494185533037806,0.180755142332776,2.73400538795181,0.00625690205657228,0.0317442537569873,"249"
"5909",8522.97332101079,-0.39794675364298,0.110516947783972,-3.60077582327777,0.000317269049551841,0.00360387731378641,"5909"
"84196",2405.65477168432,-0.109413173879335,0.0966714233530649,-1.13180472661228,0.257716540139579,0.439773014451302,"84196"
"401944",95.0267146111296,0.133225320346311,0.274902890101282,0.484626845127846,0.627941067497184,0.768543088037656,"401944"
"3339",398.746137179167,0.143953194767549,0.281515538474162,0.511350796292766,0.609105442037621,0.754918067259768,"3339"
"101928043",6.13785398610938,-0.282280532765006,0.313974797910954,-0.899054747843369,0.368623499964727,0.554640001162818,"101928043"
"29092",309.834249470467,0.0975096739304095,0.123095431643466,0.792146975956322,0.42827498183534,0.609210398284102,"29092"
"112268223",30.048783958244,0.640017985463076,0.1948454781723,3.28474641272976,0.00102074197233987,0.0085957034676555,"112268223"
